PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
0, 147637054, 0.020428981631994247, 0.6447591185569763, 0.009968800470232964, 0.7645248174667358, 0, 0, 0, 0, 0, 0, 
1, 147645387, 0.019507601857185364, 0.6445252895355225, 0.010578878223896027, 0.7647377848625183, 9.74930191040039, 0.6425958275794983, 1.734571099281311, 14.47774600982666, 4.641365051269531, 4.301822185516357, 
2, 147653720, 0.01862296462059021, 0.6443061232566833, 0.011135664768517017, 0.7649365663528442, 9.753743171691895, 0.5652218461036682, 1.771653413772583, 13.598666191101074, 4.342933654785156, 4.3872971534729, 
3, 147662053, 0.019604157656431198, 0.6436254978179932, 0.012138403952121735, 0.7649933099746704, 9.758601188659668, 0.5882453322410583, 1.77799654006958, 12.933104515075684, 3.993170738220215, 4.120960235595703, 
4, 147670386, 0.0188172347843647, 0.6434423327445984, 0.012639288790524006, 0.765159010887146, 9.746553421020508, 0.5092936158180237, 1.8035402297973633, 12.157708168029785, 3.6583919525146484, 3.85941219329834, 
5, 147678719, 0.020433412864804268, 0.6426137089729309, 0.013457955792546272, 0.7657997608184814, 9.76220417022705, 0.5002720952033997, 1.837141513824463, 11.594017028808594, 3.3321690559387207, 3.496715545654297, 
6, 147687052, 0.019748535007238388, 0.6424646377563477, 0.0139247365295887, 0.7659344673156738, 9.762982368469238, 0.4610021710395813, 1.8872721195220947, 10.900945663452148, 3.017241954803467, 3.0975935459136963, 
7, 147695385, 0.02039804495871067, 0.6415120959281921, 0.014593993313610554, 0.7667027711868286, 9.762277603149414, 0.44882890582084656, 1.9000576734542847, 10.174639701843262, 2.7435922622680664, 2.9014525413513184, 
8, 147703718, 0.01981501840054989, 0.6413886547088623, 0.015001099556684494, 0.7668135166168213, 9.728547096252441, 0.45044323801994324, 1.9395331144332886, 9.37833309173584, 2.5095674991607666, 2.562051296234131, 
9, 147712051, 0.019809499382972717, 0.640376627445221, 0.015342575497925282, 0.7676523327827454, 9.647422790527344, 0.39777064323425293, 1.8972563743591309, 8.515082359313965, 2.3792169094085693, 2.244306802749634, 
10, 147720384, 0.019337603822350502, 0.6402626037597656, 0.015679003670811653, 0.7677527070045471, 9.556879997253418, 0.3462490439414978, 1.8969528675079346, 7.654865264892578, 2.2777717113494873, 2.0228841304779053, 
11, 147728717, 0.019053377211093903, 0.6393117904663086, 0.01578344963490963, 0.7685495018959045, 9.463189125061035, 0.3377382159233093, 1.8573256731033325, 6.690246105194092, 2.455188274383545, 1.9222073554992676, 
12, 147737050, 0.018687842413783073, 0.6391736268997192, 0.016042880713939667, 0.7686680555343628, 9.367204666137695, 0.35323506593704224, 1.8941614627838135, 5.893796920776367, 2.64880633354187, 1.583945870399475, 
13, 147745383, 0.01805363968014717, 0.6383663415908813, 0.016075288876891136, 0.7693531513214111, 9.327688217163086, 0.3487849533557892, 1.9449254274368286, 5.093838691711426, 2.8966240882873535, 1.3808505535125732, 
14, 147753716, 0.017780059948563576, 0.6381939053535461, 0.016267996281385422, 0.7694984674453735, 9.347001075744629, 0.3783203959465027, 1.9774435758590698, 4.3662285804748535, 3.208413600921631, 1.1998733282089233, 
15, 147762049, 0.017342980951070786, 0.6374148726463318, 0.01611148566007614, 0.7701570987701416, 9.347430229187012, 0.3946094214916229, 2.0491509437561035, 3.3372018337249756, 3.2286489009857178, 0.7179926633834839, 
